jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
RinMMCP_fCP	115.6769	49.3613	110.3404	79.9180	51.5620	79.8247
LitMCP_f	142.4087	83.9795	194.1901	126.1614	79.2792	174.5228
ThPIP	384.5850	308.1495	387.7589	342.9620	467.3648	503.3726
IndPIP	90.5077	103.8651	69.3585	92.0639	194.3097	150.5832
MidPIP	30.8845	23.7440	31.2674	24.8482	29.7566	40.6700
RinPIP	58.3515	24.8996	55.6596	40.3135	26.0097	40.2664
LitPIP	76.7426	45.2557	104.6470	67.9871	42.7228	94.0486
ThDIP	150.1668	120.3214	151.4061	133.9145	182.4894	196.5491
IndDIP	39.7567	45.6241	30.4666	40.4403	85.3532	66.1457
MidDIP	12.2079	9.3854	12.3592	9.8219	11.7620	16.0758
RinDIP	21.4068	9.1347	20.4193	14.7894	9.5419	14.7721
LitDIP	29.0167	17.1114	39.5675	25.7062	16.1537	35.5602
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	589.3364	472.9510	595.0145	526.6948	717.4281	772.2330
IndMCP_f	210.7488	242.2504	161.4359	215.2914	452.9902	350.9824
MidMCP_f	71.3827	55.0975	72.3189	57.4883	68.9007	94.1192
RinMMCP_fCP	115.7098	49.3584	110.5721	79.9248	51.6734	79.8671
LitMCP_f	142.3926	83.9696	194.7621	126.1678	79.3570	174.6932
ThPIP	384.7773	308.7893	388.4846	343.8787	468.4083	504.1904
IndPIP	90.6395	104.1878	69.4309	92.5932	194.8235	150.9516
MidPIP	30.8581	23.8181	31.2628	24.8516	29.7851	40.6868
RinPIP	58.3681	24.8981	55.7765	40.3169	26.0659	40.2878
LitPIP	76.7339	45.2504	104.9553	67.9905	42.7647	94.1404
ThDIP	150.2419	120.5713	151.6894	134.2724	182.8968	196.8684
IndDIP	39.8146	45.7659	30.4985	40.6728	85.5789	66.3076
MidDIP	12.1974	9.4147	12.3574	9.8232	11.7733	16.0825
RinDIP	21.4129	9.1341	20.4622	14.7907	9.5625	14.7800
LitDIP	29.0135	17.1094	39.6841	25.7075	16.1695	35.5949
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	589.6496	473.9441	596.1342	528.1174	719.0532	773.5010
IndMCP_f	211.0551	243.0081	161.6061	216.5384	454.2026	351.8446
MidMCP_f	71.3234	55.2694	72.3051	57.4984	68.9665	94.1604
RinMMCP_fCP	115.7556	49.3578	110.8045	79.9329	51.7882	79.9103
LitMCP_f	142.3805	83.9614	195.3410	126.1719	79.4382	174.8688
ThPIP	384.9818	309.4378	389.2156	344.8075	469.4693	505.0182
IndPIP	90.7713	104.5137	69.5041	93.1295	195.3449	151.3225
MidPIP	30.8324	23.8924	31.2568	24.8560	29.8136	40.7046
RinPIP	58.3912	24.8978	55.8937	40.3210	26.1238	40.3096
LitPIP	76.7274	45.2460	105.2672	67.9927	42.8084	94.2350
ThDIP	150.3217	120.8245	151.9749	134.6351	183.3111	197.1917
IndDIP	39.8725	45.9091	30.5306	40.9084	85.8079	66.4704
MidDIP	12.1873	9.4441	12.3550	9.8250	11.7846	16.0895
RinDIP	21.4214	9.1340	20.5052	14.7922	9.5838	14.7880
LitDIP	29.0110	17.1077	39.8020	25.7084	16.1861	35.6307
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	589.9817	474.9494	597.2615	529.5577	720.7045	774.7842
IndMCP_f	211.3611	243.7724	161.7779	217.8011	455.4322	352.7121
MidMCP_f	71.2660	55.4419	72.2883	57.5106	69.0322	94.2039
RinMMCP_fCP	115.8146	49.3596	111.0374	79.9422	51.9063	79.9542
LitMCP_f	142.3724	83.9550	195.9266	126.1739	79.5228	175.0498
ThPIP	385.1986	310.0941	389.9516	345.7479	470.5474	505.8560
IndPIP	90.9029	104.8424	69.5780	93.6726	195.8738	151.6955
MidPIP	30.8076	23.9670	31.2495	24.8613	29.8419	40.7234
RinPIP	58.4210	24.8987	56.0112	40.3257	26.1834	40.3317
LitPIP	76.7230	45.2425	105.5828	67.9938	42.8540	94.3325
ThDIP	150.4064	121.0807	152.2622	135.0023	183.7321	197.5188
IndDIP	39.9303	46.0535	30.5631	41.1469	86.0402	66.6343
MidDIP	12.1775	9.4735	12.3521	9.8270	11.7958	16.0970
RinDIP	21.4323	9.1343	20.5483	14.7939	9.6056	14.7961
LitDIP	29.0093	17.1064	39.9214	25.7088	16.2033	35.6676
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	590.3332	475.9660	598.3959	531.0150	722.3812	776.0824
IndMCP_f	211.6669	244.5429	161.9514	219.0785	456.6785	353.5846
MidMCP_f	71.2105	55.6146	72.2687	57.5249	69.0975	94.2496
RinMMCP_fCP	115.8870	49.3635	111.2706	79.9529	52.0276	79.9988
LitMCP_f	142.3684	83.9502	196.5187	126.1739	79.6108	175.2362
ThPIP	385.4281	310.7578	390.6923	346.6993	471.6422	506.7036
IndPIP	91.0344	105.1738	69.6526	94.2220	196.4097	152.0708
MidPIP	30.7836	24.0416	31.2410	24.8675	29.8702	40.7432
RinPIP	58.4575	24.9007	56.1288	40.3311	26.2446	40.3543
LitPIP	76.7208	45.2399	105.9019	67.9938	42.9015	94.4330
ThDIP	150.4960	121.3399	152.5514	135.3738	184.1595	197.8498
IndDIP	39.9881	46.1990	30.5958	41.3883	86.2756	66.7992
MidDIP	12.1680	9.5031	12.3488	9.8295	11.8069	16.1048
RinDIP	21.4457	9.1351	20.5914	14.7959	9.6281	14.8044
LitDIP	29.0085	17.1054	40.0420	25.7088	16.2212	35.7056
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	590.7046	476.9929	599.5370	532.4885	724.0824	777.3953
IndMCP_f	211.9725	245.3188	162.1263	220.3698	457.9406	354.4618
MidMCP_f	71.1570	55.7874	72.2464	57.5411	69.1627	94.2974
RinMMCP_fCP	115.9732	49.3696	111.5037	79.9650	52.1520	80.0442
LitMCP_f	142.3686	83.9471	197.1170	126.1720	79.7023	175.4280
ThPIP	385.6706	311.4283	391.4373	347.6614	472.7529	507.5608
IndPIP	91.1658	105.5075	69.7278	94.7774	196.9525	152.4481
MidPIP	30.7605	24.1163	31.2314	24.8745	29.8984	40.7639
RinPIP	58.5010	24.9038	56.2464	40.3372	26.3073	40.3772
LitPIP	76.7210	45.2382	106.2243	67.9928	42.9508	94.5363
ThDIP	150.5907	121.6017	152.8424	135.7494	184.5932	198.1845
IndDIP	40.0458	46.3456	30.6289	41.6322	86.5141	66.9649
MidDIP	12.1588	9.5326	12.3450	9.8323	11.8181	16.1129
RinDIP	21.4617	9.1362	20.6346	14.7981	9.6511	14.8128
LitDIP	29.0086	17.1048	40.1639	25.7084	16.2399	35.7446
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	591.0963	478.0295	600.6842	533.9774	725.8073	778.7224
IndMCP_f	212.2779	246.0996	162.3027	221.6742	459.2179	355.3436
MidMCP_f	71.1054	55.9602	72.2215	57.5592	69.2276	94.3473
RinMMCP_fCP	116.0733	49.3777	111.7364	79.9786	52.2793	80.0903
LitMCP_f	142.3731	83.9457	197.7213	126.1684	79.7973	175.6254
ThPIP	385.9264	312.1051	392.1863	348.6335	473.8791	508.4273
IndPIP	91.2972	105.8433	69.8037	95.3384	197.5019	152.8273
MidPIP	30.7382	24.1910	31.2207	24.8823	29.9264	40.7854
RinPIP	58.5515	24.9079	56.3638	40.3440	26.3716	40.4004
LitPIP	76.7234	45.2375	106.5500	67.9908	43.0019	94.6427
ThDIP	150.6905	121.8660	153.1348	136.1290	185.0329	198.5228
IndDIP	40.1035	46.4931	30.6622	41.8787	86.7554	67.1315
MidDIP	12.1500	9.5621	12.3407	9.8353	11.8292	16.1215
RinDIP	21.4802	9.1377	20.6776	14.8006	9.6747	14.8213
LitDIP	29.0095	17.1045	40.2871	25.7077	16.2592	35.7849
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	591.5087	479.0749	601.8370	535.4808	727.5549	780.0635
IndMCP_f	212.5833	246.8848	162.4804	222.9908	460.5096	356.2296
MidMCP_f	71.0558	56.1328	72.1943	57.5792	69.2922	94.3992
RinMMCP_fCP	116.1876	49.3878	111.9686	79.9937	52.4096	80.1372
LitMCP_f	142.3820	83.9461	198.3313	126.1632	79.8956	175.8283
ThPIP	386.1956	312.7876	392.9389	349.6150	475.0201	509.3029
IndPIP	91.4285	106.1810	69.8801	95.9046	198.0574	153.2084
MidPIP	30.7167	24.2657	31.2089	24.8909	29.9544	40.8079
RinPIP	58.6092	24.9130	56.4809	40.3517	26.4373	40.4240
LitPIP	76.7282	45.2377	106.8787	67.9880	43.0549	94.7520
ThDIP	150.7957	122.1325	153.4287	136.5123	185.4785	198.8647
IndDIP	40.1612	46.6414	30.6958	42.1274	86.9994	67.2989
MidDIP	12.1415	9.5916	12.3361	9.8388	11.8402	16.1303
RinDIP	21.5014	9.1396	20.7206	14.8034	9.6988	14.8300
LitDIP	29.0113	17.1046	40.4114	25.7066	16.2793	35.8262
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	591.9422	480.1282	602.9948	536.9979	729.3242	781.4180
IndMCP_f	212.8886	247.6738	162.6594	224.3186	461.8150	357.1196
MidMCP_f	71.0081	56.3051	72.1648	57.6009	69.3566	94.4531
RinMMCP_fCP	116.3163	49.3998	112.1999	80.0104	52.5427	80.1847
LitMCP_f	142.3954	83.9482	198.9469	126.1564	79.9974	176.0367
ThPIP	386.4786	313.4754	393.6949	350.6055	476.1752	510.1872
IndPIP	91.5598	106.5204	69.9571	96.4757	198.6189	153.5911
MidPIP	30.6961	24.3401	31.1961	24.9003	29.9822	40.8312
RinPIP	58.6741	24.9190	56.5976	40.3601	26.5044	40.4480
LitPIP	76.7354	45.2388	107.2104	67.9844	43.1098	94.8643
ThDIP	150.9062	122.4010	153.7239	136.8990	185.9295	199.2100
IndDIP	40.2189	46.7905	30.7296	42.3782	87.2460	67.4670
MidDIP	12.1334	9.6210	12.3310	9.8425	11.8512	16.1395
RinDIP	21.5252	9.1418	20.7634	14.8065	9.7234	14.8388
LitDIP	29.0140	17.1050	40.5368	25.7052	16.3000	35.8687
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	592.3970	481.1889	604.1572	538.5276	731.1141	782.7855
IndMCP_f	213.1941	248.4663	162.8395	225.6568	463.1332	358.0131
MidMCP_f	70.9624	56.4769	72.1331	57.6243	69.4207	94.5088
RinMMCP_fCP	116.4594	49.4136	112.4301	80.0289	52.6784	80.2328
LitMCP_f	142.4133	83.9521	199.5676	126.1483	80.1026	176.2506
ThPIP	386.7756	314.1679	394.4538	351.6043	477.3438	511.0801
IndPIP	91.6912	106.8612	70.0345	97.0512	199.1858	153.9754
MidPIP	30.6763	24.4144	31.1824	24.9104	30.0099	40.8552
RinPIP	58.7463	24.9260	56.7137	40.3694	26.5729	40.4723
LitPIP	76.7451	45.2409	107.5449	67.9800	43.1665	94.9796
ThDIP	151.0221	122.6714	154.0202	137.2890	186.3858	199.5586
IndDIP	40.2766	46.9402	30.7636	42.6311	87.4951	67.6358
MidDIP	12.1256	9.6504	12.3256	9.8465	11.8622	16.1490
RinDIP	21.5517	9.1443	20.8060	14.8099	9.7485	14.8477
LitDIP	29.0177	17.1058	40.6633	25.7036	16.3215	35.9122
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	592.8736	482.2562	605.3235	540.0692	732.9236	784.1654
IndMCP_f	213.4997	249.2615	163.0206	227.0044	464.4635	358.9100
MidMCP_f	70.9186	56.6482	72.0994	57.6492	69.4844	94.5663
RinMMCP_fCP	116.6171	49.4291	112.6588	80.0491	52.8167	80.2817
LitMCP_f	142.4360	83.9578	200.1934	126.1388	80.2112	176.4700
ThPIP	387.0867	314.8647	395.2153	352.6108	478.5253	511.9810
IndPIP	91.8226	107.2032	70.1124	97.6308	199.7579	154.3612
MidPIP	30.6574	24.4885	31.1679	24.9212	30.0375	40.8801
RinPIP	58.8258	24.9338	56.8291	40.3796	26.6426	40.4969
LitPIP	76.7573	45.2440	107.8822	67.9749	43.2250	95.0979
ThDIP	151.1436	122.9435	154.3175	137.6820	186.8471	199.9104
IndDIP	40.3343	47.0905	30.7978	42.8856	87.7464	67.8052
MidDIP	12.1181	9.6797	12.3199	9.8507	11.8731	16.1589
RinDIP	21.5808	9.1472	20.8483	14.8137	9.7741	14.8567
LitDIP	29.0223	17.1070	40.7908	25.7016	16.3436	35.9570
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	593.3722	483.3294	606.4933	541.6215	734.7515	785.5572
IndMCP_f	213.8055	250.0592	163.2027	228.3606	465.8049	359.8099
MidMCP_f	70.8768	56.8187	72.0637	57.6756	69.5479	94.6255
RinMMCP_fCP	116.7895	49.4464	112.8859	80.0710	52.9574	80.3311
LitMCP_f	142.4634	83.9653	200.8240	126.1282	80.3232	176.6949
ThPIP	387.4123	315.5654	395.9790	353.6243	479.7187	512.8897
IndPIP	91.9542	107.5463	70.1907	98.2140	200.3349	154.7482
MidPIP	30.6394	24.5622	31.1525	24.9326	30.0649	40.9057
RinPIP	58.9128	24.9425	56.9437	40.3907	26.7136	40.5218
LitPIP	76.7720	45.2480	108.2220	67.9692	43.2853	95.2190
ThDIP	151.2707	123.2171	154.6157	138.0777	187.3131	200.2652
IndDIP	40.3921	47.2411	30.8322	43.1419	87.9998	67.9752
MidDIP	12.1110	9.7088	12.3138	9.8552	11.8839	16.1690
RinDIP	21.6127	9.1504	20.8904	14.8177	9.8002	14.8658
LitDIP	29.0279	17.1085	40.9193	25.6995	16.3664	36.0028
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	593.8931	484.4079	607.6660	543.1837	736.5968	786.9603
IndMCP_f	214.1117	250.8587	163.3856	229.7244	467.1566	360.7124
MidMCP_f	70.8369	56.9885	72.0263	57.7034	69.6110	94.6863
RinMMCP_fCP	116.9766	49.4652	113.1112	80.0948	53.1005	80.3810
LitMCP_f	142.4956	83.9747	201.4591	126.1164	80.4385	176.9252
ThPIP	387.7524	316.2696	396.7447	354.6443	480.9235	513.8058
IndPIP	92.0858	107.8901	70.2694	98.8006	200.9162	155.1364
MidPIP	30.6221	24.6356	31.1363	24.9446	30.0922	40.9320
RinPIP	59.0071	24.9520	57.0573	40.4027	26.7858	40.5470
LitPIP	76.7894	45.2531	108.5642	67.9628	43.3475	95.3432
ThDIP	151.4035	123.4920	154.9147	138.4760	187.7835	200.6229
IndDIP	40.4499	47.3922	30.8668	43.3995	88.2552	68.1457
MidDIP	12.1041	9.7378	12.3074	9.8600	11.8947	16.1794
RinDIP	21.6474	9.1539	20.9320	14.8221	9.8266	14.8751
LitDIP	29.0345	17.1104	41.0487	25.6971	16.3899	36.0497
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	594.4366	485.4909	608.8410	544.7548	738.4583	788.3743
IndMCP_f	214.4182	251.6596	163.5692	231.0949	468.5177	361.6173
MidMCP_f	70.7989	57.1573	71.9873	57.7324	69.6737	94.7486
RinMMCP_fCP	117.1784	49.4857	113.3344	80.1206	53.2459	80.4315
LitMCP_f	142.5329	83.9861	202.0984	126.1036	80.5571	177.1609
ThPIP	388.1072	316.9767	397.5118	355.6700	482.1389	514.7290
IndPIP	92.2177	108.2346	70.3484	99.3900	201.5016	155.5255
MidPIP	30.6057	24.7086	31.1194	24.9572	30.1193	40.9589
RinPIP	59.1090	24.9623	57.1699	40.4157	26.8591	40.5725
LitPIP	76.8095	45.2592	108.9087	67.9559	43.4114	95.4702
ThDIP	151.5421	123.7681	155.2143	138.8765	188.2581	200.9834
IndDIP	40.5079	47.5435	30.9015	43.6584	88.5123	68.3167
MidDIP	12.0977	9.7667	12.3007	9.8649	11.9054	16.1900
RinDIP	21.6847	9.1577	20.9733	14.8269	9.8535	14.8844
LitDIP	29.0420	17.1127	41.1789	25.6945	16.4141	36.0977
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	595.0029	486.5779	610.0179	546.3338	740.3350	789.7986
IndMCP_f	214.7252	252.4613	163.7534	232.4712	469.8874	362.5242
MidMCP_f	70.7629	57.3251	71.9467	57.7626	69.7360	94.8123
RinMMCP_fCP	117.3951	49.5076	113.5553	80.1482	53.3934	80.4824
LitMCP_f	142.5753	83.9994	202.7416	126.0898	80.6790	177.4020
ThPIP	388.4769	317.6864	398.2803	356.7010	483.3642	515.6589
IndPIP	92.3497	108.5794	70.4276	99.9820	202.0907	155.9156
MidPIP	30.5901	24.7811	31.1019	24.9702	30.1462	40.9865
RinPIP	59.2182	24.9734	57.2813	40.4296	26.9335	40.5982
LitPIP	76.8323	45.2664	109.2554	67.9485	43.4771	95.6001
ThDIP	151.6864	124.0452	155.5143	139.2791	188.7365	201.3465
IndDIP	40.5659	47.6950	30.9363	43.9184	88.7711	68.4880
MidDIP	12.0915	9.7953	12.2938	9.8701	11.9160	16.2009
RinDIP	21.7248	9.1617	21.0142	14.8320	9.8808	14.8938
LitDIP	29.0507	17.1155	41.3100	25.6917	16.4389	36.1469
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	595.5921	487.6682	611.1962	547.9198	742.2256	791.2326
IndMCP_f	215.0328	253.2635	163.9380	233.8525	471.2647	363.4329
MidMCP_f	70.7287	57.4917	71.9047	57.7937	69.7979	94.8774
RinMMCP_fCP	117.6264	49.5311	113.7739	80.1779	53.5429	80.5337
LitMCP_f	142.6229	84.0148	203.3885	126.0752	80.8042	177.6484
ThPIP	388.8616	318.3982	399.0495	357.7364	484.5986	516.5952
IndPIP	92.4820	108.9244	70.5070	100.5760	202.6831	156.3064
MidPIP	30.5754	24.8531	31.0837	24.9837	30.1730	41.0146
RinPIP	59.3349	24.9852	57.3916	40.4446	27.0090	40.6241
LitPIP	76.8580	45.2747	109.6040	67.9406	43.5445	95.7329
ThDIP	151.8367	124.3232	155.8147	139.6834	189.2185	201.7121
IndDIP	40.6240	47.8465	30.9711	44.1794	89.0313	68.6597
MidDIP	12.0857	9.8238	12.2866	9.8754	11.9266	16.2120
RinDIP	21.7676	9.1661	21.0547	14.8375	9.9085	14.9033
LitDIP	29.0604	17.1186	41.4418	25.6887	16.4644	36.1971
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	596.2045	488.7612	612.3753	549.5117	744.1292	792.6758
IndMCP_f	215.3410	254.0657	164.1230	235.2378	472.6488	364.3429
MidMCP_f	70.6964	57.6571	71.8613	57.8258	69.8594	94.9437
RinMMCP_fCP	117.8725	49.5559	113.9900	80.2097	53.6945	80.5854
LitMCP_f	142.6758	84.0323	204.0388	126.0598	80.9326	177.9001
ThPIP	389.2615	319.1118	399.8194	358.7758	485.8414	517.5374
IndPIP	92.6146	109.2694	70.5866	101.1718	203.2783	156.6978
MidPIP	30.5614	24.9246	31.0650	24.9975	30.1995	41.0433
RinPIP	59.4591	24.9977	57.5006	40.4606	27.0854	40.6501
LitPIP	76.8865	45.2842	109.9544	67.9323	43.6138	95.8685
ThDIP	151.9928	124.6018	156.1153	140.0892	189.7038	202.0800
IndDIP	40.6822	47.9981	31.0061	44.4411	89.2928	68.8316
MidDIP	12.0801	9.8521	12.2792	9.8809	11.9371	16.2234
RinDIP	21.8132	9.1707	21.0947	14.8434	9.9366	14.9129
LitDIP	29.0712	17.1222	41.5743	25.6855	16.4906	36.2483
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	596.8402	489.8563	613.5548	551.1088	746.0447	794.1275
IndMCP_f	215.6499	254.8673	164.3083	236.6263	474.0388	365.2541
MidMCP_f	70.6660	57.8211	71.8167	57.8586	69.9203	95.0112
RinMMCP_fCP	118.1332	49.5820	114.2034	80.2436	53.8479	80.6374
LitMCP_f	142.7340	84.0520	204.6922	126.0438	81.0644	178.1569
ThPIP	389.6765	319.8268	400.5895	359.8185	487.0920	518.4853
IndPIP	92.7474	109.6142	70.6662	101.7690	203.8761	157.0896
MidPIP	30.5482	24.9955	31.0457	25.0117	30.2259	41.0724
RinPIP	59.5906	25.0109	57.6083	40.4777	27.1628	40.6764
LitPIP	76.9179	45.2948	110.3065	67.9237	43.6848	96.0069
ThDIP	152.1548	124.8810	156.4160	140.4964	190.1921	202.4501
IndDIP	40.7406	48.1495	31.0411	44.7034	89.5554	69.0038
MidDIP	12.0749	9.8801	12.2716	9.8865	11.9475	16.2349
RinDIP	21.8614	9.1755	21.1342	14.8497	9.9650	14.9225
LitDIP	29.0830	17.1262	41.7074	25.6823	16.5174	36.3007
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	597.4992	490.9529	614.7342	552.7101	747.9710	795.5873
IndMCP_f	215.9597	255.6680	164.4938	238.0172	475.4338	366.1660
MidMCP_f	70.6374	57.9837	71.7711	57.8920	69.9807	95.0796
RinMMCP_fCP	118.4085	49.6095	114.4142	80.2798	54.0033	80.6897
LitMCP_f	142.7978	84.0739	205.3483	126.0271	81.1995	178.4188
ThPIP	390.1068	320.5428	401.3595	360.8640	488.3497	519.4383
IndPIP	92.8806	109.9585	70.7460	102.3672	204.4761	157.4818
MidPIP	30.5359	25.0658	31.0259	25.0262	30.2520	41.1020
RinPIP	59.7295	25.0248	57.7146	40.4960	27.2412	40.7028
LitPIP	76.9523	45.3065	110.6601	67.9147	43.7576	96.1481
ThDIP	152.3229	125.1606	156.7166	140.9046	190.6832	202.8222
IndDIP	40.7991	48.3008	31.0761	44.9662	89.8189	69.1760
MidDIP	12.0701	9.9079	12.2638	9.8922	11.9579	16.2466
RinDIP	21.9124	9.1806	21.1732	14.8564	9.9937	14.9322
LitDIP	29.0960	17.1306	41.8411	25.6789	16.5449	36.3540
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
