jxt	 T_yCCW24	 T_yCW24	 T_yCCW28	 T_yCW28	 T_yCCW32	 T_yCW32
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9871	643.1971	553.9866	795.1396	867.8237	762.1430
IndMCP_f	233.0846	317.9681	140.4287	381.3895	521.8318	299.1841
MidMCP_f	69.5428	69.8746	56.9031	72.8235	71.4437	93.2382
RinMMCP_fCP	141.4891	113.7049	117.1107	108.2365	43.0180	87.8022
LitMCP_f	167.2124	92.0240	187.1270	159.7208	143.6626	207.7512
ThPIP	436.1283	419.9429	361.6975	519.1461	566.6015	497.6026
IndPIP	100.2458	136.7528	60.3960	164.0292	224.4311	128.6741
MidPIP	30.0627	30.2061	24.5987	31.4809	30.8844	40.3060
RinPIP	71.3721	57.3568	59.0748	54.5984	21.6998	44.2905
LitPIP	90.1091	49.5908	100.8408	86.0719	77.4183	111.9550
ThDIP	170.2926	163.9728	141.2300	202.7081	221.2378	194.2962
IndDIP	44.0343	60.0705	26.5298	72.0521	98.5844	56.5218
MidDIP	11.8830	11.9397	9.7232	12.4436	12.2078	15.9319
RinDIP	26.1836	21.0419	21.6722	20.0300	7.9608	16.2484
LitDIP	34.0707	18.7505	38.1284	32.5442	29.2722	42.3307
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9789	643.0429	553.8411	795.2224	867.5557	761.5914
IndMCP_f	233.1463	317.7008	140.4010	381.2744	521.6147	298.6886
MidMCP_f	69.5490	69.8782	56.9119	72.8333	71.4731	93.2379
RinMMCP_fCP	141.5660	113.7805	117.1696	108.2237	43.0356	87.6963
LitMCP_f	167.0853	92.0798	186.9839	159.8939	143.6054	207.8352
ThPIP	436.1230	419.8422	361.6024	519.2001	566.4265	497.2425
IndPIP	100.2723	136.6378	60.3841	163.9797	224.3377	128.4609
MidPIP	30.0654	30.2077	24.6025	31.4851	30.8971	40.3059
RinPIP	71.4109	57.3949	59.1045	54.5919	21.7087	44.2371
LitPIP	90.0406	49.6209	100.7637	86.1652	77.3875	112.0002
ThDIP	170.2905	163.9335	141.1929	202.7292	221.1694	194.1555
IndDIP	44.0460	60.0200	26.5245	72.0303	98.5434	56.4282
MidDIP	11.8841	11.9403	9.7247	12.4453	12.2129	15.9319
RinDIP	26.1978	21.0559	21.6831	20.0276	7.9640	16.2288
LitDIP	34.0448	18.7619	38.0992	32.5795	29.2606	42.3478
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9724	642.8825	553.6985	795.2984	867.2887	761.0619
IndMCP_f	233.2059	317.4301	140.3744	381.1570	521.3991	298.2084
MidMCP_f	69.5556	69.8809	56.9202	72.8427	71.5022	93.2390
RinMMCP_fCP	141.6467	113.8536	117.2299	108.2109	43.0537	87.5947
LitMCP_f	166.9584	92.1360	186.8417	160.0639	143.5475	207.9185
ThPIP	436.1187	419.7375	361.5093	519.2497	566.2522	496.8967
IndPIP	100.2980	136.5214	60.3727	163.9292	224.2450	128.2544
MidPIP	30.0682	30.2089	24.6061	31.4892	30.9097	40.3063
RinPIP	71.4516	57.4318	59.1349	54.5854	21.7178	44.1859
LitPIP	89.9722	49.6511	100.6871	86.2568	77.3563	112.0451
ThDIP	170.2889	163.8926	141.1566	202.7486	221.1014	194.0205
IndDIP	44.0572	59.9689	26.5195	72.0081	98.5027	56.3375
MidDIP	11.8852	11.9408	9.7262	12.4469	12.2178	15.9321
RinDIP	26.2127	21.0694	21.6942	20.0252	7.9674	16.2100
LitDIP	34.0189	18.7733	38.0703	32.6141	29.2488	42.3648
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9675	642.7159	553.5590	795.3675	867.0229	760.5540
IndMCP_f	233.2634	317.1563	140.3489	381.0375	521.1851	297.7436
MidMCP_f	69.5625	69.8829	56.9280	72.8516	71.5309	93.2416
RinMMCP_fCP	141.7308	113.9244	117.2914	108.1983	43.0723	87.4974
LitMCP_f	166.8319	92.1925	186.7005	160.2305	143.4890	208.0011
ThPIP	436.1155	419.6287	361.4183	519.2949	566.0786	496.5651
IndPIP	100.3227	136.4036	60.3617	163.8778	224.1529	128.0545
MidPIP	30.0712	30.2097	24.6094	31.4931	30.9221	40.3075
RinPIP	71.4941	57.4675	59.1659	54.5790	21.7272	44.1368
LitPIP	89.9040	49.6816	100.6110	86.3466	77.3247	112.0896
ThDIP	170.2876	163.8501	141.1210	202.7662	221.0336	193.8910
IndDIP	44.0681	59.9171	26.5147	71.9856	98.4622	56.2497
MidDIP	11.8864	11.9411	9.7275	12.4484	12.2227	15.9325
RinDIP	26.2283	21.0825	21.7056	20.0229	7.9708	16.1920
LitDIP	33.9931	18.7848	38.0415	32.6481	29.2369	42.3816
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9644	642.5431	553.4229	795.4299	866.7585	760.0675
IndMCP_f	233.3186	316.8792	140.3248	380.9161	520.9726	297.2940
MidMCP_f	69.5696	69.8841	56.9352	72.8600	71.5592	93.2457
RinMMCP_fCP	141.8184	113.9927	117.3541	108.1857	43.0914	87.4042
LitMCP_f	166.7058	92.2493	186.5601	160.3937	143.4301	208.0828
ThPIP	436.1135	419.5159	361.3294	519.3356	565.9060	496.2475
IndPIP	100.3464	136.2844	60.3513	163.8256	224.0616	127.8612
MidPIP	30.0743	30.2102	24.6125	31.4967	30.9344	40.3092
RinPIP	71.5382	57.5020	59.1976	54.5727	21.7369	44.0898
LitPIP	89.8361	49.7122	100.5353	86.4345	77.2930	112.1337
ThDIP	170.2868	163.8061	141.0863	202.7821	220.9662	193.7670
IndDIP	44.0785	59.8648	26.5101	71.9626	98.4221	56.1647
MidDIP	11.8876	11.9413	9.7287	12.4498	12.2276	15.9332
RinDIP	26.2445	21.0952	21.7172	20.0206	7.9744	16.1748
LitDIP	33.9674	18.7964	38.0129	32.6813	29.2249	42.3983
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9631	642.3644	553.2903	795.4856	866.4957	759.6020
IndMCP_f	233.3717	316.5990	140.3023	380.7928	520.7618	296.8596
MidMCP_f	69.5770	69.8846	56.9418	72.8680	71.5871	93.2511
RinMMCP_fCP	141.9091	114.0587	117.4181	108.1734	43.1111	87.3150
LitMCP_f	166.5805	92.3066	186.4207	160.5533	143.3710	208.1636
ThPIP	436.1126	419.3993	361.2428	519.3720	565.7344	495.9436
IndPIP	100.3693	136.1639	60.3417	163.7726	223.9709	127.6743
MidPIP	30.0775	30.2104	24.6154	31.5001	30.9464	40.3115
RinPIP	71.5840	57.5353	59.2298	54.5665	21.7468	44.0448
LitPIP	89.7685	49.7431	100.4602	86.5205	77.2612	112.1772
ThDIP	170.2865	163.7605	141.0525	202.7963	220.8992	193.6484
IndDIP	44.0886	59.8118	26.5059	71.9393	98.3823	56.0827
MidDIP	11.8889	11.9414	9.7298	12.4512	12.2323	15.9341
RinDIP	26.2613	21.1074	21.7291	20.0183	7.9780	16.1583
LitDIP	33.9419	18.8081	37.9845	32.7138	29.2128	42.4148
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9636	642.1798	553.1614	795.5347	866.2349	759.1573
IndMCP_f	233.4227	316.3157	140.2817	380.6679	520.5526	296.4403
MidMCP_f	69.5848	69.8842	56.9478	72.8754	71.6146	93.2579
RinMMCP_fCP	142.0029	114.1223	117.4832	108.1613	43.1313	87.2298
LitMCP_f	166.4559	92.3643	186.2821	160.7092	143.3119	208.2435
ThPIP	436.1130	419.2787	361.1587	519.4040	565.5641	495.6532
IndPIP	100.3912	136.0421	60.3328	163.7189	223.8810	127.4940
MidPIP	30.0808	30.2103	24.6180	31.5033	30.9583	40.3145
RinPIP	71.6313	57.5673	59.2627	54.5604	21.7570	44.0018
LitPIP	89.7014	49.7742	100.3855	86.6045	77.2293	112.2203
ThDIP	170.2866	163.7134	141.0196	202.8088	220.8327	193.5350
IndDIP	44.0982	59.7583	26.5020	71.9157	98.3427	56.0035
MidDIP	11.8902	11.9414	9.7309	12.4525	12.2370	15.9353
RinDIP	26.2787	21.1192	21.7411	20.0160	7.9818	16.1425
LitDIP	33.9165	18.8199	37.9562	32.7456	29.2008	42.4310
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9660	641.9893	553.0365	795.5772	865.9761	758.7330
IndMCP_f	233.4715	316.0292	140.2633	380.5415	520.3452	296.0361
MidMCP_f	69.5928	69.8832	56.9531	72.8823	71.6416	93.2660
RinMMCP_fCP	142.0997	114.1835	117.5495	108.1496	43.1520	87.1483
LitMCP_f	166.3323	92.4225	186.1443	160.8612	143.2528	208.3222
ThPIP	436.1145	419.1543	361.0771	519.4318	565.3952	495.3762
IndPIP	100.4122	135.9189	60.3249	163.6645	223.7917	127.3202
MidPIP	30.0843	30.2098	24.6203	31.5063	30.9700	40.3180
RinPIP	71.6801	57.5982	59.2961	54.5545	21.7674	43.9607
LitPIP	89.6348	49.8055	100.3112	86.6865	77.1975	112.2627
ThDIP	170.2872	163.6649	140.9878	202.8197	220.7667	193.4268
IndDIP	44.1074	59.7042	26.4985	71.8919	98.3035	55.9271
MidDIP	11.8916	11.9412	9.7318	12.4537	12.2417	15.9367
RinDIP	26.2966	21.1305	21.7534	20.0139	7.9856	16.1274
LitDIP	33.8913	18.8317	37.9282	32.7766	29.1887	42.4471
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9704	641.7930	552.9156	795.6133	865.7197	758.3287
IndMCP_f	233.5181	315.7397	140.2471	380.4137	520.1395	295.6468
MidMCP_f	69.6011	69.8814	56.9577	72.8888	71.6681	93.2754
RinMMCP_fCP	142.1992	114.2424	117.6169	108.1381	43.1732	87.0705
LitMCP_f	166.2099	92.4811	186.0074	161.0094	143.1940	208.3998
ThPIP	436.1174	419.0262	360.9982	519.4553	565.2277	495.1122
IndPIP	100.4322	135.7943	60.3179	163.6095	223.7033	127.1527
MidPIP	30.0879	30.2091	24.6223	31.5091	30.9814	40.3221
RinPIP	71.7303	57.6279	59.3301	54.5487	21.7781	43.9215
LitPIP	89.5688	49.8371	100.2374	86.7663	77.1658	112.3045
ThDIP	170.2884	163.6148	140.9570	202.8288	220.7014	193.3237
IndDIP	44.1162	59.6495	26.4955	71.8677	98.2647	55.8536
MidDIP	11.8930	11.9409	9.7326	12.4548	12.2462	15.9383
RinDIP	26.3150	21.1414	21.7659	20.0117	7.9895	16.1130
LitDIP	33.8664	18.8437	37.9003	32.8068	29.1767	42.4629
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9768	641.5910	552.7991	795.6429	865.4658	757.9441
IndMCP_f	233.5627	315.4470	140.2336	380.2847	519.9355	295.2724
MidMCP_f	69.6097	69.8789	56.9616	72.8947	71.6941	93.2861
RinMMCP_fCP	142.3013	114.2988	117.6853	108.1270	43.1950	86.9964
LitMCP_f	166.0888	92.5403	185.8713	161.1536	143.1356	208.4761
ThPIP	436.1216	418.8943	360.9221	519.4746	565.0620	494.8612
IndPIP	100.4514	135.6685	60.3121	163.5540	223.6156	126.9917
MidPIP	30.0916	30.2080	24.6239	31.5117	30.9927	40.3267
RinPIP	71.7818	57.6564	59.3647	54.5431	21.7891	43.8841
LitPIP	89.5035	49.8690	100.1641	86.8440	77.1343	112.3456
ThDIP	170.2900	163.5633	140.9273	202.8364	220.6366	193.2257
IndDIP	44.1246	59.5942	26.4929	71.8433	98.2262	55.7828
MidDIP	11.8945	11.9405	9.7332	12.4558	12.2506	15.9401
RinDIP	26.3339	21.1518	21.7785	20.0097	7.9935	16.0993
LitDIP	33.8417	18.8557	37.8725	32.8361	29.1649	42.4784
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9853	641.3833	552.6871	795.6662	865.2146	757.5790
IndMCP_f	233.6052	315.1513	140.2228	380.1545	519.7335	294.9127
MidMCP_f	69.6186	69.8757	56.9647	72.9001	71.7196	93.2980
RinMMCP_fCP	142.4059	114.3530	117.7548	108.1163	43.2172	86.9257
LitMCP_f	165.9691	92.5999	185.7360	161.2938	143.0778	208.5510
ThPIP	436.1271	418.7587	360.8490	519.4899	564.8980	494.6228
IndPIP	100.4697	135.5413	60.3075	163.4981	223.5286	126.8370
MidPIP	30.0954	30.2066	24.6253	31.5140	31.0037	40.3318
RinPIP	71.8346	57.6837	59.3997	54.5377	21.8003	43.8484
LitPIP	89.4391	49.9011	100.0912	86.9196	77.1032	112.3860
ThDIP	170.2922	163.5104	140.8987	202.8423	220.5726	193.1326
IndDIP	44.1327	59.5384	26.4909	71.8187	98.1880	55.7149
MidDIP	11.8960	11.9399	9.7338	12.4567	12.2550	15.9422
RinDIP	26.3532	21.1618	21.7914	20.0077	7.9977	16.0862
LitDIP	33.8173	18.8679	37.8450	32.8647	29.1531	42.4937
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	667.9960	641.1699	552.5797	795.6832	864.9665	757.2330
IndMCP_f	233.6455	314.8525	140.2151	380.0233	519.5332	294.5677
MidMCP_f	69.6278	69.8719	56.9670	72.9051	71.7445	93.3112
RinMMCP_fCP	142.5128	114.4048	117.8252	108.1061	43.2401	86.8584
LitMCP_f	165.8511	92.6601	185.6015	161.4299	143.0208	208.6246
ThPIP	436.1341	418.6194	360.7789	519.5010	564.7360	494.3968
IndPIP	100.4870	135.4128	60.3042	163.4417	223.4425	126.6886
MidPIP	30.0994	30.2049	24.6263	31.5162	31.0145	40.3375
RinPIP	71.8885	57.7098	59.4352	54.5326	21.8118	43.8145
LitPIP	89.3754	49.9336	100.0187	86.9929	77.0724	112.4256
ThDIP	170.2949	163.4560	140.8713	202.8467	220.5093	193.0444
IndDIP	44.1403	59.4819	26.4894	71.7940	98.1502	55.6497
MidDIP	11.8975	11.9393	9.7342	12.4575	12.2592	15.9444
RinDIP	26.3730	21.1714	21.8044	20.0058	8.0019	16.0738
LitDIP	33.7933	18.8801	37.8176	32.8924	29.1415	42.5087
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.0090	640.9510	552.4771	795.6942	864.7215	756.9056
IndMCP_f	233.6838	314.5507	140.2106	379.8914	519.3350	294.2372
MidMCP_f	69.6372	69.8673	56.9685	72.9095	71.7688	93.3255
RinMMCP_fCP	142.6219	114.4542	117.8965	108.0964	43.2634	86.7945
LitMCP_f	165.7349	92.7209	185.4677	161.5618	142.9647	208.6967
ThPIP	436.1426	418.4764	360.7119	519.5082	564.5761	494.1831
IndPIP	100.5035	135.2830	60.3022	163.3849	223.3572	126.5465
MidPIP	30.1035	30.2030	24.6269	31.5181	31.0250	40.3437
RinPIP	71.9435	57.7348	59.4712	54.5276	21.8236	43.7822
LitPIP	89.3128	49.9663	99.9467	87.0640	77.0422	112.4645
ThDIP	170.2982	163.4002	140.8452	202.8495	220.4469	192.9610
IndDIP	44.1475	59.4249	26.4886	71.7690	98.1127	55.5873
MidDIP	11.8992	11.9385	9.7344	12.4583	12.2634	15.9469
RinDIP	26.3932	21.1806	21.8176	20.0040	8.0062	16.0619
LitDIP	33.7696	18.8925	37.7903	32.9193	29.1300	42.5234
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.0243	640.7265	552.3795	795.6993	864.4800	756.5967
IndMCP_f	233.7201	314.2457	140.2096	379.7587	519.1386	293.9211
MidMCP_f	69.6469	69.8622	56.9691	72.9134	71.7924	93.3410
RinMMCP_fCP	142.7329	114.5013	117.9686	108.0871	43.2873	86.7338
LitMCP_f	165.6206	92.7823	185.3348	161.6895	142.9096	208.7672
ThPIP	436.1526	418.3299	360.6482	519.5115	564.4184	493.9815
IndPIP	100.5191	135.1518	60.3018	163.3278	223.2728	126.4105
MidPIP	30.1077	30.2007	24.6272	31.5198	31.0352	40.3504
RinPIP	71.9996	57.7585	59.5076	54.5230	21.8356	43.7516
LitPIP	89.2513	49.9994	99.8750	87.1328	77.0125	112.5025
ThDIP	170.3021	163.3430	140.8203	202.8508	220.3853	192.8822
IndDIP	44.1544	59.3673	26.4884	71.7440	98.0756	55.5275
MidDIP	11.9008	11.9376	9.7345	12.4590	12.2674	15.9495
RinDIP	26.4138	21.1893	21.8309	20.0023	8.0106	16.0507
LitDIP	33.7463	18.9050	37.7632	32.9453	29.1188	42.5377
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.0420	640.4966	552.2870	795.6985	864.2421	756.3059
IndMCP_f	233.7543	313.9377	140.2123	379.6254	518.9443	293.6192
MidMCP_f	69.6569	69.8563	56.9688	72.9168	71.8155	93.3577
RinMMCP_fCP	142.8459	114.5460	118.0415	108.0785	43.3116	86.6762
LitMCP_f	165.5086	92.8443	185.2027	161.8130	142.8557	208.8362
ThPIP	436.1641	418.1797	360.5878	519.5110	564.2630	493.7916
IndPIP	100.5338	135.0194	60.3030	163.2705	223.1892	126.2807
MidPIP	30.1120	30.1982	24.6271	31.5212	31.0451	40.3576
RinPIP	72.0565	57.7811	59.5443	54.5186	21.8479	43.7226
LitPIP	89.1909	50.0328	99.8038	87.1993	76.9835	112.5397
ThDIP	170.3066	163.2843	140.7967	202.8506	220.3247	192.8081
IndDIP	44.1608	59.3091	26.4889	71.7188	98.0389	55.4705
MidDIP	11.9025	11.9366	9.7345	12.4596	12.2714	15.9524
RinDIP	26.4347	21.1976	21.8444	20.0007	8.0151	16.0401
LitDIP	33.7235	18.9177	37.7363	32.9705	29.1078	42.5518
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.0623	640.2612	552.1997	795.6920	864.0080	756.0329
IndMCP_f	233.7866	313.6267	140.2188	379.4918	518.7520	293.3315
MidMCP_f	69.6672	69.8499	56.9675	72.9197	71.8378	93.3755
RinMMCP_fCP	142.9605	114.5884	118.1149	108.0704	43.3365	86.6217
LitMCP_f	165.3988	92.9069	185.0713	161.9321	142.8032	208.9035
ThPIP	436.1774	418.0261	360.5308	519.5067	564.1102	493.6133
IndPIP	100.5477	134.8856	60.3058	163.2130	223.1065	126.1570
MidPIP	30.1164	30.1954	24.6265	31.5225	31.0548	40.3653
RinPIP	72.1144	57.8025	59.5814	54.5145	21.8605	43.6951
LitPIP	89.1317	50.0666	99.7330	87.2636	76.9552	112.5759
ThDIP	170.3118	163.2243	140.7745	202.8489	220.2650	192.7385
IndDIP	44.1669	59.2503	26.4901	71.6935	98.0026	55.4162
MidDIP	11.9043	11.9355	9.7342	12.4601	12.2752	15.9554
RinDIP	26.4559	21.2054	21.8580	19.9992	8.0197	16.0300
LitDIP	33.7011	18.9304	37.7095	32.9948	29.0971	42.5655
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.0852	640.0204	552.1176	795.6800	863.7779	755.7773
IndMCP_f	233.8169	313.3126	140.2294	379.3578	518.5618	293.0578
MidMCP_f	69.6777	69.8428	56.9652	72.9221	71.8595	93.3943
RinMMCP_fCP	143.0768	114.6284	118.1890	108.0629	43.3620	86.5702
LitMCP_f	165.2916	92.9702	184.9407	162.0470	142.7522	208.9690
ThPIP	436.1924	417.8689	360.4772	519.4989	563.9600	493.4465
IndPIP	100.5607	134.7505	60.3103	163.1554	223.0247	126.0392
MidPIP	30.1210	30.1924	24.6255	31.5235	31.0642	40.3735
RinPIP	72.1730	57.8227	59.6187	54.5107	21.8733	43.6691
LitPIP	89.0739	50.1007	99.6626	87.3255	76.9277	112.6112
ThDIP	170.3176	163.1629	140.7535	202.8459	220.2063	192.6733
IndDIP	44.1727	59.1910	26.4921	71.6682	97.9666	55.3644
MidDIP	11.9061	11.9343	9.7338	12.4605	12.2789	15.9586
RinDIP	26.4774	21.2128	21.8717	19.9978	8.0244	16.0204
LitDIP	33.6793	18.9433	37.6829	33.0182	29.0867	42.5788
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.1110	639.7743	552.0409	795.6626	863.5521	755.5389
IndMCP_f	233.8452	312.9955	140.2441	379.2237	518.3737	292.7979
MidMCP_f	69.6884	69.8352	56.9618	72.9240	71.8804	93.4143
RinMMCP_fCP	143.1944	114.6662	118.2635	108.0560	43.3879	86.5217
LitMCP_f	165.1870	93.0342	184.8109	162.1576	142.7029	209.0328
ThPIP	436.2092	417.7082	360.4271	519.4875	563.8126	493.2908
IndPIP	100.5729	134.6141	60.3166	163.0977	222.9438	125.9275
MidPIP	30.1256	30.1891	24.6241	31.5244	31.0732	40.3821
RinPIP	72.2324	57.8417	59.6563	54.5073	21.8864	43.6446
LitPIP	89.0176	50.1352	99.5927	87.3850	76.9011	112.6456
ThDIP	170.3242	163.1002	140.7340	202.8414	220.1488	192.6125
IndDIP	44.1780	59.1311	26.4949	71.6429	97.9311	55.3153
MidDIP	11.9079	11.9330	9.7333	12.4608	12.2825	15.9620
RinDIP	26.4992	21.2198	21.8855	19.9965	8.0293	16.0115
LitDIP	33.6580	18.9563	37.6565	33.0407	29.0767	42.5918
ThMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
IndMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MidMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RinMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LitMCP_a	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ThMCP_f	668.1397	639.5230	551.9696	795.6400	863.3308	755.3173
IndMCP_f	233.8717	312.6755	140.2631	379.0896	518.1877	292.5518
MidMCP_f	69.6994	69.8269	56.9574	72.9254	71.9007	93.4353
RinMMCP_fCP	143.3134	114.7015	118.3385	108.0498	43.4144	86.4759
LitMCP_f	165.0854	93.0989	184.6819	162.2638	142.6555	209.0947
ThPIP	436.2279	417.5441	360.3805	519.4728	563.6680	493.1461
IndPIP	100.5843	134.4765	60.3248	163.0401	222.8638	125.8216
MidPIP	30.1304	30.1855	24.6221	31.5250	31.0820	40.3912
RinPIP	72.2924	57.8595	59.6941	54.5042	21.8998	43.6215
LitPIP	88.9628	50.1700	99.5232	87.4423	76.8756	112.6790
